Feature
248,chr3:196210526-196211136
249,chr22:19431554-19431936
250,chr7:2822062-2822801
251,chr21:46667736-46668312
252,chr1:107781978-107782859
253,chr14:68261786-68262615
254,chr3:187802641-187803479
255,chr9:37004220-37005089
256,chr16:19410260-19411153
257,chr10:95834263-95835130
258,chr5:173689638-173690564
259,chr11:59615604-59616560
260,chr16:85427895-85428799
261,chr10:114498368-114499181
262,chr21:37267109-37268019
263,chr9:129270881-129271384
264,chr13:40494718-40495359
265,chr19:42075566-42076474
266,chr2:148887615-148888482
267,chr12:48157116-48157986
268,chr12:124856332-124857179
269,chr10:124418537-124419402
270,chr12:116534339-116535074
271,chr13:45417986-45418828
272,chr3:136185974-136186857
273,chr1:1615083-1615889
274,chr1:1664962-1665429
275,chr20:21303031-21303852
276,chr2:157335833-157336749
277,chr17:65028127-65028969
278,chr7:100428714-100429632
279,chrX:120628041-120628764
280,chr1:198658711-198659490
281,chr17:7251661-7252560
282,chr6:26537778-26538223
283,chr1:39206120-39206697
284,chr20:45049648-45050461
285,chr17:81222704-81223622
286,chr5:124704670-124705593
287,chr7:107168291-107169132
288,chr14:105621647-105622145
289,chr9:65675263-65676142
290,chr14:64209300-64210176
291,chr3:113625448-113626144
292,chrX:40152066-40152836
293,chr6:111794732-111795441
294,chr8:78804263-78804968
295,chr2:225002667-225003198
296,chr2:136000468-136001153
297,chr16:69166109-69166967
298,chr22:49826890-49827313
299,chr5:98767835-98768545
300,chr22:35399557-35400464
301,chr15:85615762-85616631
302,chr20:35741964-35742844
303,chr10:11986393-11987239
304,chr11:18763974-18764841
305,chr9:137758907-137759697
306,chr15:90097252-90097980
307,chr4:147792365-147793282
308,chr11:73002775-73003574
309,chr5:132357717-132358570
310,chr19:38849911-38850785
311,chr17:80789794-80790658
312,chr3:105746620-105747483
313,chr2:127639816-127640724
314,chr8:25458292-25459169
315,chr5:175520047-175520788
316,chr1:23436411-23437261
317,chr19:46016464-46017304
318,chr17:39843199-39843914
319,chr20:15807496-15808348
320,chr9:96651519-96652244
321,chr11:14974504-14975281
322,chr19:42283565-42284564
323,chr13:46181784-46182685
324,chr17:72727639-72728154
325,chr2:201185635-201186380
326,chr8:85153463-85154302
327,chr1:89652741-89653468
328,chr15:56906851-56907613
329,chrX:49257971-49258920
330,chr12:123398871-123399765
331,chr2:24342047-24342808
332,chr3:184292165-184293044
333,chr12:124914427-124915131
334,chr15:43330033-43330887
335,chr19:47514829-47515759
336,chr20:17682036-17682921
337,chr18:79679021-79679911
338,chr15:90265273-90266170
339,chr1:93345425-93346306
340,chr19:39558490-39559029
341,chr11:128527257-128528046
342,chr14:81218975-81219884
343,chr22:40036322-40037243
344,chr6:130517064-130517919
345,chr16:2980142-2981046
346,chr21:36419716-36420589
347,chr1:85050607-85051391
348,chr1:6420481-6421384
349,chr2:241101934-241102834
350,chr7:150676540-150677358
351,chr15:101980150-101981038
352,chr6:149544867-149545426
353,chr3:31566713-31567538
354,chr13:50121144-50121945
355,chr7:44606301-44607215
356,chr9:112031432-112031846
357,chr2:10448027-10448898
358,chr7:2687053-2687859
359,chr19:4968434-4969359
360,chr12:53325840-53326454
361,chr12:53379385-53380321
362,chr16:1366424-1367164
363,chr11:65918779-65919686
364,chr6:32940813-32941571
365,chr6:31567215-31567863
366,chr1:93448648-93449121
367,chr1:173206761-173207512
368,chr19:19385208-19386094
369,chr19:18961486-18962384
370,chr11:6733403-6734308
371,chr10:59809179-59810032
372,chr14:103847190-103848093
373,chr7:131020323-131021143
374,chr15:65286492-65287349
375,chr11:83156473-83157397
376,chr5:143443143-143444106
377,chr2:234147246-234148144
378,chr7:156607395-156608380
379,chr5:61331615-61332511
380,chr6:142927946-142928619
381,chr9:37002187-37002999
382,chr17:8156152-8157076
383,chr16:30697914-30698770
384,chr3:71454114-71454693
385,chr17:32461672-32462207
386,chr17:36545228-36545804
387,chr6:73348157-73349138
388,chr16:88452602-88453480
389,chr4:152534515-152535188
390,chr19:35272142-35273016
391,chr1:30717997-30718932
392,chr7:74625231-74626052
393,chr16:1525733-1526550
394,chr21:35172032-35172770
395,chr20:47351532-47352136
396,chr20:25195246-25196140
397,chr2:174553771-174554609
398,chr7:131057038-131057820
399,chr1:160471010-160471879
400,chr1:21176483-21177345
401,chr3:107675009-107675882
402,chr11:63838472-63839354
403,chr17:1455893-1456748
404,chr19:7920160-7921155
405,chr17:64056295-64057083
406,chr2:9754178-9754883
407,chr4:185213563-185214444
408,chr17:47702859-47703713
409,chr3:28200228-28201122
410,chr11:35126069-35126828
411,chr12:56152038-56152861
412,chr22:19619040-19619928
413,chr14:91060396-91061270
414,chr8:127741921-127742697
415,chr2:109218134-109218959
416,chr19:39341768-39342686
417,chr1:226110523-226110920
418,chr4:40152369-40153258
419,chr17:38751594-38752058
420,chr1:28669726-28670449
421,chr17:7479265-7479969
422,chr14:106442633-106443390
423,chr8:58631894-58632733
424,chr15:67077588-67078429
425,chr3:114307195-114308095
426,chr5:154228471-154229354
427,chr5:112707084-112707960
428,chr2:112053979-112055588
429,chr3:129282476-129283353
430,chr12:67697161-67697943
431,chr22:18110195-18111059
432,chr19:35332704-35333534
433,chr16:27273690-27274511
434,chr5:140564155-140565083
435,chr15:85691320-85692206
436,chr22:41532948-41533816
437,chr20:51542266-51543188
438,chr11:3797270-3798172
439,chr20:58855522-58856332
440,chr9:134185335-134186255
441,chr21:43930325-43931220
442,chr1:110070508-110071383
443,chr1:111647701-111648493
444,chr10:62031324-62032033
445,chr12:110620146-110620770
446,chr1:226691233-226692000
447,chr14:74301842-74302445
448,chr3:38164795-38165620
449,chr2:241315065-241316059
450,chr17:77491706-77492578
451,chr15:90418313-90418992
452,chr19:58451142-58452041
453,chr1:160876887-160877765
454,chr2:10142242-10142759
455,chr2:85418153-85419043
456,chr5:177357460-177358345
457,chr18:58504927-58505833
458,chr2:200471027-200471908
459,chr4:159103860-159104477
460,chr17:18183072-18183984
461,chr13:29770942-29771848
462,chr7:75738784-75739668
463,chr6:28837086-28837870
464,chr5:131295956-131296805
465,chr8:2109916-2110804
466,chr8:124594279-124595168
467,chr10:68828228-68828953
468,chr19:45092607-45093439
469,chr14:103333653-103334548
470,chr21:41316259-41317166
471,chr7:108525803-108526711
472,chr1:148155503-148156400
473,chr11:1521597-1522491
474,chr1:243837870-243838803
475,chr3:119293807-119294463
476,chr2:30446853-30447714
477,chr15:25848948-25849613
478,chr22:17800556-17801377
479,chr2:231469262-231470146
480,chr4:72198018-72198941
481,chr15:60795378-60796247
482,chr11:111298902-111299875
483,chr21:41713528-41714478
484,chr15:20340757-20341679
485,chr2:110748164-110749041
486,chr20:25080921-25081669
487,chr1:7961142-7962047
488,chr4:17614144-17615054
489,chr19:7903350-7904206
490,chr3:13896519-13897198
491,chr5:1366376-1367191
492,chr5:5422012-5422928
493,chr3:141402021-141402868
494,chr7:100632928-100633525
495,chr17:32340745-32341341
496,chr1:206663835-206664673
497,chr18:13607963-13608801
498,chr10:79316384-79316982
499,chr16:70251464-70252274
500,chr8:143597197-143598045
501,chr14:20632682-20633565
502,chr5:171388534-171389091
503,chr6:133424212-133425079
504,chr14:73325404-73326221
505,chr7:6854765-6855587
506,chr14:63852719-63853498
507,chr4:165256269-165256939
508,chr3:111988736-111989634
509,chr5:138547720-138548563
510,chr4:184805272-184806124
511,chr2:234025315-234026176
512,chr15:75274222-75275134
513,chr2:191204282-191205113
514,chr3:123028427-123028922
515,chr17:42287073-42287596
516,chr7:66505848-66506755
517,chr10:27223599-27224422
518,chr2:179049399-179050239
519,chr15:32870174-32871138
520,chr5:133868948-133869802
521,chr18:12088835-12089587
522,chr9:101533281-101534183
523,chr17:77609942-77610841
524,chr5:66144021-66144859
525,chr2:134197915-134198817
526,chr7:106057884-106058598
527,chr1:155167400-155168215
528,chr12:14770728-14771516
529,chr11:17354395-17355114
530,chr2:237695017-237695555
531,chr8:8345717-8346115
532,chr2:44168183-44168992
533,chr17:44568845-44569683
534,chr2:217886580-217887272
535,chr7:76486412-76487289
536,chr12:96210145-96211042
537,chr9:33523898-33524564
538,chr15:39786183-39787044
539,chr18:76476879-76477728
540,chr15:85414500-85415145
541,chr1:234609768-234610477
542,chr3:114222877-114223786
543,chr1:24830421-24831312
544,chr4:153133682-153134491
545,chr11:589605-590549
546,chr1:222617452-222618323
547,chr2:60369817-60370499
548,chr10:27291232-27291936
549,chr20:46000322-46001241
550,chr6:37259128-37259846
551,chr16:11965732-11966832
552,chr1:32251053-32251729
553,chr3:71489050-71489932
554,chr13:45362762-45363661
555,chrX:40005835-40006694
556,chr7:150515669-150516404
557,chr6:42050155-42051092
558,chr13:45464447-45465309
559,chr4:122434128-122434992
560,chr4:88818437-88819288
561,chr13:78603189-78603908
562,chr22:19723551-19724451
563,chr6:30617125-30617961
564,chr7:76998555-76999399
565,chrX:118601268-118602165
566,chr12:53053996-53054867
567,chr11:3841021-3841839
568,chr15:60478687-60479589
569,chr6:90175660-90176543
570,chr20:3069228-3070082
571,chr19:6424684-6425589
572,chr2:119753241-119753957
573,chr12:121209761-121210667
574,chr4:3302150-3303063
575,chr5:36882015-36882854
576,chr2:12109785-12110653
577,chr1:235047838-235048642
578,chr17:17179225-17179906
579,chr3:4071279-4072166
580,chr19:4065443-4066289
581,chr6:31053214-31053933
582,chr19:13966494-13967315
583,chr13:113109066-113109924
584,chr3:101530308-101531172
585,chr19:3175657-3176491
586,chr3:133619914-133620801
587,chr19:40435155-40435907
588,chr9:120868460-120869374
589,chr14:89724307-89725180
590,chr20:25861218-25862128
591,chr2:99489718-99490654
592,chr18:79951251-79952111
593,chr1:10939958-10940754
594,chr6:56904369-56905342
595,chr18:32919578-32920447
596,chr14:23094825-23095704
597,chr9:128141794-128142680
598,chr1:36463972-36464892
599,chr14:49898970-49899780
600,chr8:124604789-124605578
601,chr17:17851253-17852008
602,chr1:52632804-52633649
603,chr20:25696391-25697264
604,chr12:6632116-6632960
605,chr12:70304702-70305454
606,chr16:87950846-87951729
607,chr1:173532000-173532895
608,chr16:11344964-11345856
609,chr6:28683964-28684836
610,chr7:140084893-140085689
611,chr6:3226699-3227608
612,chr15:38564446-38565115
613,chr2:161138378-161138955
614,chr1:149843356-149844030
615,chr13:112908157-112908987
616,chr7:152675739-152676641
617,chr5:133928430-133929283
618,chr22:49929264-49930167
619,chr10:33153631-33154493
620,chr14:77052968-77053821
621,chr14:70924220-70924987
622,chr9:2043880-2044734
623,chr9:36247816-36248724
624,chr2:181347898-181348822
625,chr2:30325393-30326294
626,chr12:47111114-47112005
627,chr11:118820554-118821392
628,chr2:221527570-221528505
629,chr3:45035711-45036533
630,chr4:40225475-40226013
631,chr18:77151637-77152443
632,chr12:12616527-12617429
633,chr10:72215602-72216509
634,chr13:45851298-45851987
635,chr17:9644604-9645314
636,chr6:87185394-87185940
637,chr12:96346746-96347497
638,chr6:4010538-4011418
639,chr6:11414394-11415234
640,chr12:14643936-14644834
641,chr3:136752100-136753007
642,chr14:97707435-97708177
643,chr16:86563549-86564449
644,chr1:27662783-27663612
645,chr10:130135990-130136855
646,chr14:22836995-22837894
647,chr4:82373670-82374592
648,chr3:71493249-71494058
649,chr1:32465499-32466155
650,chr6:26554823-26555581
651,chr5:177945556-177946463
652,chr19:18521879-18522810
653,chr2:225056490-225057349
654,chr14:76151523-76152321
655,chr1:203701840-203702749
656,chr21:43865542-43866021
657,chr16:25031223-25032115
658,chrX:130339433-130340335
659,chr7:43594097-43595075
660,chr2:218879906-218880846
661,chr13:75760050-75760940
662,chr9:40105830-40106683
663,chr9:36487339-36488241
664,chr11:124864954-124865783
665,chr3:128845695-128846547
666,chr19:17511479-17512118
667,chr11:125887261-125888123
668,chr9:37037735-37038269
669,chr14:91177094-91177980
670,chr12:56468036-56468946
671,chr11:71993257-71994273
672,chr2:113148967-113149630
673,chr3:177538852-177539715
674,chr16:68396256-68397145
675,chr11:695010-695961
676,chr19:16061595-16062158
677,chr2:54092686-54093615
678,chr12:48936107-48936973
679,chr1:205750047-205750629
680,chr19:29844380-29845296
681,chr12:51329490-51330283
682,chr20:4660921-4661825
683,chr13:41310883-41311675
684,chr1:168514397-168515071
685,chr2:84879277-84880169
686,chr17:80913949-80914747
687,chr7:37440726-37441636
688,chr20:51540940-51541859
689,chr2:229800884-229801748
690,chr8:127763164-127764074
691,chr4:98203440-98204352
692,chr19:37928247-37929165
693,chr5:180684492-180685296
694,chr19:10828863-10829690
695,chr11:369167-370077
696,chr4:102827589-102828432
697,chr20:64091479-64092190
698,chr6:34346280-34347139
699,chr14:103624965-103625896
700,chr2:444916-445776
701,chr14:70934454-70935265
702,chr1:120415652-120416019
703,chr4:75655349-75656229
704,chr16:3150137-3151009
705,chr3:105830894-105831500
706,chr20:49132730-49133624
707,chr21:45970402-45971281
708,chr10:132396492-132397207
709,chr15:45278873-45279772
710,chr15:57284163-57285062
711,chr11:18395753-18396668
712,chr8:142739023-142739874
713,chr2:25699960-25700780
714,chr5:138133030-138133884
715,chr7:23539310-23540196
716,chr18:35029753-35030199
717,chr1:6419254-6420132
718,chr18:14450128-14450954
719,chr7:5781195-5782040
720,chr12:6631162-6631832
721,chr5:139755741-139756443
722,chr10:97553289-97554164
723,chr22:36027309-36027946
724,chr8:124474317-124475214
725,chr17:49210169-49211080
726,chr2:64637076-64637522
727,chr1:157880222-157881136
728,chr16:21660982-21661851
729,chr5:158774985-158775894
730,chr19:40600861-40601704
731,chr3:102233732-102234687
732,chr11:3852513-3853349
733,chr19:7709972-7710802
734,chr2:239400874-239401804
735,chr2:106054954-106055855
736,chr19:12777478-12778198
737,chr9:136438383-136439076
738,chr2:54596003-54596778
739,chr10:13786740-13787634
740,chr5:134068539-134069438
741,chr19:1239896-1240757
742,chr4:663363-664161
743,chr21:10431837-10432655
744,chr18:2998796-2999679
745,chr13:20525524-20526347
746,chr14:20609300-20609970
747,chr1:156860568-156861045
748,chr19:46791737-46792624
749,chr14:106005950-106006621
750,chr6:153024075-153024970
751,chr19:42465544-42466434
752,chr1:151839497-151840362
753,chr11:123233156-123233930
754,chr8:143276150-143276946
755,chrX:70444644-70445448
756,chr16:30470679-30471506
757,chr1:20080680-20081607
758,chr13:99307106-99307917
759,chr16:2205115-2206055
760,chr6:43391186-43392059
761,chr6:166253116-166253778
762,chr3:12841193-12842071
763,chr19:16094839-16095585
764,chr12:57844379-57845029
765,chr16:18801209-18802104
766,chr6:130106321-130107054
767,chr4:2959579-2960476
768,chr1:156582526-156583070
769,chr14:21917643-21918502
770,chr7:149599494-149600221
771,chr15:84750515-84751278
772,chr5:119372803-119373616
773,chr8:123516672-123517569
774,chr14:102917653-102918442
775,chr1:26200899-26201475
776,chr5:42756488-42757212
777,chr10:73734205-73735129
778,chr12:123584008-123584918
779,chr17:3826887-3827765
780,chr22:22381275-22381930
781,chr5:119320288-119321138
782,chrX:23902347-23902951
783,chr9:131677243-131678013
784,chr7:1742842-1743297
785,chr1:144076867-144077747
786,chr10:132634108-132635013
787,chr12:14368984-14369915
788,chr22:26535018-26535817
789,chr1:235102605-235103382
790,chr12:71694116-71694995
791,chr12:104467329-104468218
792,chr17:1162111-1162908
793,chr16:90008610-90009478
794,chr17:78338699-78339464
795,chr1:248873560-248874445
796,chr1:155856794-155857699
797,chr19:36114742-36115889
798,chr10:87817894-87818708
799,chr17:39208119-39208596
800,chr8:22975190-22975986
801,chr4:54057929-54058849
802,chr6:6799727-6800320
803,chr11:11871755-11872470
804,chr10:6061943-6062839
805,chr1:207499240-207500136
806,chr15:65583468-65584351
807,chr2:216765547-216766484
808,chr2:191202640-191203555
809,chr6:90473462-90474117
810,chr2:54585901-54586464
811,chr2:202265250-202266146
812,chr19:49356766-49357736
813,chr6:27823508-27824096
814,chr17:7294305-7295175
815,chr6:134378821-134379640
816,chr17:36703573-36704484
817,chr5:54754572-54755398
818,chr3:16374444-16375293
819,chr12:132872590-132873291
820,chr12:6602975-6603854
821,chr7:150685275-150686119
822,chr1:247118847-247119678
823,chr12:121016031-121016923
824,chr1:32933170-32934058
825,chr1:23611670-23612487
826,chr2:113176094-113176686
827,chr2:231709995-231710874
828,chr10:118659232-118660117
829,chr3:169771623-169772401
830,chr1:25435090-25435876
831,chr6:52389363-52389971
832,chr12:111451428-111452305
833,chr7:108468686-108469560
834,chr16:57906078-57907020
835,chr15:64334336-64335224
836,chr16:16006971-16007469
837,chr22:22408930-22409626
838,chr19:52748088-52748982
839,chr22:22200946-22201800
840,chr16:31472432-31473176
841,chr11:67507994-67508913
842,chr17:32462304-32462720
843,chr6:27177600-27178349
844,chr19:14417755-14418477
845,chrX:131729257-131729928
846,chr17:63425176-63426068
847,chrX:19839625-19840431
848,chr16:90012858-90013685
849,chr1:16727190-16728081
850,chr1:203743883-203744787
851,chr7:73557004-73557801
852,chr1:234725298-234725869
853,chr12:4216902-4217764
854,chr11:48109586-48110414
855,chr13:99380611-99381523
856,chr3:197949612-197950513
857,chr13:41402744-41403549
858,chr10:43606133-43606990
859,chr19:8578427-8579342
860,chr2:11756936-11757836
861,chr18:26215352-26216239
862,chr1:64506178-64506677
863,chr10:119283567-119284405
864,chr11:113896032-113897046
865,chr2:85392380-85393151
866,chr17:3695702-3696592
867,chr18:48952679-48953444
868,chr16:67547794-67548585
869,chr17:41995766-41996682
870,chr8:11466257-11467110
871,chr6:167121833-167122763
872,chr21:41816374-41817179
873,chr15:82810942-82811740
874,chr22:49853214-49854140
875,chr12:93419216-93420051
876,chr10:26739076-26739975
877,chr20:46022612-46023488
878,chr19:6601262-6602087
879,chr6:31772168-31772827
880,chr11:118304297-118305204
881,chr22:39138330-39139188
882,chr17:78128388-78129300
883,chr2:54103500-54104383
884,chr6:147202109-147202961
885,chr17:62484526-62485452
886,chr5:139429628-139430507
887,chr10:12350457-12351125
888,chr2:105576283-105577104
889,chr22:44181068-44181812
890,chr11:17207566-17208483
891,chr5:56006016-56006853
892,chr11:66744293-66745149
893,chr7:140230463-140231017
894,chr6:6390936-6391720
895,chr1:99784647-99785464
896,chr1:161409619-161410506
897,chr15:52261529-52262356
898,chr19:47111860-47112555
899,chr3:11271898-11272798
900,chr15:72670495-72671396
901,chr9:32378245-32378932
902,chr5:55991667-55992568
903,chr6:31829790-31830548
904,chr6:107329859-107330748
905,chr17:2945163-2945977
906,chrX:40176287-40177184
907,chr4:101806734-101807638
908,chr19:17377042-17377869
909,chr6:42387081-42387957
910,chr11:10413018-10413887
911,chr8:141104596-141105415
912,chr3:179649291-179650188
913,chr18:70621520-70622403
914,chr15:69413854-69414722
915,chr6:37705265-37706161
916,chr1:39025976-39026777
917,chr2:61420891-61421780
918,chr17:63773399-63774226
919,chr12:12786579-12787495
920,chr9:123175812-123176608
921,chr4:89298204-89298645
922,chr2:234368489-234369310
923,chr6:2879908-2880763
924,chr5:81003716-81004619
925,chr19:14136429-14137352
926,chr9:97904840-97905531
927,chr13:113863592-113864238
928,chr16:85416082-85416980
929,chr10:119705437-119706075
930,chr11:71452667-71453537
931,chr19:46713918-46714779
932,chr3:71360258-71361215
933,chr9:133133487-133134376
934,chr5:80140054-80140825
935,chr19:34926505-34927370
936,chr19:11848349-11849150
937,chrX:23901873-23902248
938,chr8:128269229-128270122
939,chr8:79891238-79892094
940,chr17:64713557-64714412
941,chr13:23903364-23904258
942,chr13:99498190-99499089
943,chr17:82022615-82023530
944,chr6:42269466-42270299
945,chr19:2171068-2171952
946,chr4:108053823-108054707
947,chr9:136865946-136866852
948,chr11:60982780-60983276
949,chr17:42399783-42400696
950,chr17:76997834-76998743
951,chr17:35537336-35538180
952,chr12:96377597-96378474
953,chr8:124953555-124954409
954,chr7:25125001-25125920
955,chr2:219484310-219485134
956,chr18:23563273-23564196
957,chr1:77759415-77760179
958,chr8:29409509-29410283
959,chr6:2764819-2765736
960,chr5:179851536-179852358
961,chr8:28322215-28323082
962,chr1:185602915-185603802
963,chr1:201999448-202000368
964,chr1:160529258-160530129
965,chr14:97777221-97777901
966,chr15:33700452-33701339
967,chr2:106058475-106059320
968,chr2:148989601-148990444
969,chr18:79200223-79201183
970,chr19:53902761-53903645
971,chr12:44948439-44949327
972,chr2:169798500-169799373
973,chr22:40346059-40346956
974,chr3:16888814-16889576
975,chr16:15658891-15659813
976,chr19:11179790-11180634
977,chr2:27169560-27170450
978,chr16:3170506-3171116
979,chr5:50962755-50963536
980,chr3:172516651-172517369
981,chr15:65773477-65774298
982,chr17:80758562-80759417
983,chr21:36145019-36145916
984,chr15:63231565-63232072
985,chr1:225875521-225876402
986,chr7:35624279-35625185
987,chr13:52127453-52128208
988,chr16:71841917-71842767
989,chr1:61742084-61742967
990,chr12:69154326-69155231
991,chr6:39114631-39115530
992,chr1:168136248-168137030
993,chr6:85642825-85643835
994,chr11:1882154-1882982
995,chr14:68368650-68369373
996,chr7:30330536-30331369
997,chr13:50611000-50611895
998,chr8:23103354-23103845
999,chr12:12812879-12813767
1000,chr13:39942496-39943354
