Feature,Normalized.Dispersion
chr1:1291553-1292459,0.06710985993769578
chr1:1305174-1306099,-1.5066315364176026
chr1:1307786-1308702,-1.539142260710082
chr1:1315264-1316182,4.605436592373733
chr1:1324320-1325215,-0.40856607942893525
chr1:1337416-1338192,-1.1670560677853181
chr1:1349052-1350001,1.0201466618542232
chr1:1355228-1355829,-0.9343973981645358
chr1:1359118-1359862,-1.6984369625364832
chr1:1371311-1371902,0.5284357763547487
chr1:1372002-1372359,-0.20058197959452476
chr1:1374951-1375840,0.8650836361971358
chr1:1399011-1399916,0.23355894533906543
chr1:1406898-1407790,-1.4684408047763244
chr1:1419795-1420650,5.56424281274874
chr1:1435222-1436116,8.94361150271918
chr1:1440609-1441503,-0.839919221069461
chr1:1462140-1463000,-0.707460232966315
chr1:1471246-1472142,-0.8826540751024534
chr1:1479409-1480355,0.2949693062318916
chr1:1504776-1505568,-1.4502836141931073
chr1:1511564-1512446,-0.46223431866248177
chr1:1528889-1529828,-0.9715759709177502
chr1:1532833-1533668,-0.9867150221207501
chr1:1540182-1541011,-1.6221020489989906
chr1:1574354-1575267,-1.1039206400203043
chr1:1597161-1597964,-1.2535401029855218
chr1:1599462-1600345,-0.49759942451491823
chr1:1606830-1607684,0.0
chr1:1615083-1615889,-1.9411465526146792
chr1:1629809-1630671,0.06588689873361928
chr1:1639187-1640085,-0.553202817449099
chr1:1644486-1645313,1.5958274961056353
chr1:1658662-1659575,2.715579039388709
chr1:1662682-1663554,10.223568905382283
chr1:1664962-1665429,-1.9403902560710042
chr1:1677607-1678502,-0.4792328130430599
chr1:1678836-1679533,15.37733676627365
chr1:1686107-1686916,-0.11017077462426986
chr1:1692480-1693396,-0.337926183636244
chr1:1694326-1695296,-0.9730802114359274
chr1:1696435-1697321,2.653911114729479
chr1:1703684-1704583,-1.5083730174049825
chr1:1706027-1706884,-1.2574705711100413
chr1:1714709-1715628,0.345229800681551
chr1:1723980-1724887,-0.42053366350878885
chr1:1728323-1729189,-1.6107896164325772
chr1:1743026-1743934,-1.2554509251762311
chr1:1745909-1746725,2.2012378379705213
chr1:1748602-1749500,-1.2556326408196445
chr1:1752768-1753665,-1.522946841425703
chr1:1764015-1764866,0.3819408956931539
chr1:1775312-1776236,-1.439318397886574
chr1:1778398-1779170,-0.9798059545528979
chr1:1780000-1780936,-0.43362713585283236
chr1:1782411-1783326,3.322719397020405
chr1:1797782-1798612,0.5520097396197273
chr1:1856931-1857869,-0.6506904348094185
chr1:1858436-1859247,2.2276061997427647
chr1:1869192-1870085,-0.8972533055381875
chr1:1889797-1890410,-1.036197256197163
chr1:1890827-1891735,-1.4413055522266522
chr1:1899043-1899931,-0.8596734766935915
chr1:1901446-1902337,-1.4705121886269819
chr1:1906011-1906866,0.9756347303129577
chr1:1908753-1909651,-0.43896317954023656
chr1:1919013-1919933,-1.155317963839209
chr1:1943681-1944551,5.220400238203053
chr1:1959771-1960675,1.2072327901200555
chr1:1995935-1996834,0.7453599096457444
chr1:2003334-2004185,5.997602957196539
chr1:2019078-2019960,-0.21514934536597366
chr1:2044550-2045460,-1.3653259445681785
chr1:2049877-2050767,-1.2625562856606816
chr1:2091384-2092274,7.509184828810103
chr1:2112164-2113068,3.8934754377965666
chr1:2118277-2119081,21.257019503534735
chr1:2126846-2127729,1.1835942627618847
chr1:2132973-2133905,2.2284243181538073
chr1:2139525-2140447,-0.13218001752193057
chr1:2142510-2143390,-0.7493521272151882
chr1:2146100-2147029,-0.15027264425182707
chr1:2148480-2149373,0.904286630924491
chr1:2151015-2151873,0.07074555400830163
chr1:2152787-2153662,6.343574686857102
chr1:2161138-2161783,-1.5892384801488109
chr1:2174013-2174862,0.4081113974087324
chr1:2189189-2190077,1.5059844480772098
chr1:2194596-2195430,-0.6455312585626071
chr1:2198914-2199826,15.540341785716869
chr1:2204698-2205631,-1.4396970711982582
chr1:2212335-2213252,-0.7201513851891674
chr1:2224047-2224791,-0.1510206161671884
chr1:2227388-2228304,-0.8361232317178545
chr1:2229012-2229751,0.33229191635976185
chr1:2230775-2231565,0.7525006298527199
chr1:2231702-2232536,-0.6614003126421899
chr1:2234158-2235035,1.416880498238621
chr1:2237025-2237874,-1.2779136171104486
chr1:2240217-2241052,-0.5940316799890817
chr1:2246378-2247112,-0.5986030078566787
chr1:2255371-2256360,-0.5850501603918702
chr1:2258737-2259566,2.9584975717788105
chr1:2275918-2276821,-0.9347945191516568
chr1:2278936-2279808,-1.412707483069677
chr1:2290355-2291262,0.16328256618162365
chr1:2300753-2301525,-0.4205250452913937
chr1:2311236-2312129,21.442378064488604
chr1:2314781-2315629,2.2071185156313167
chr1:2381458-2382362,-1.1562565545946344
chr1:2391246-2392161,-1.2719159491515637
chr1:2412198-2413114,-0.7150327979602671
chr1:2414104-2415015,-0.9810848464535871
chr1:2467116-2467808,-0.7849858939259993
chr1:2467925-2468473,0.2484901116512468
chr1:2493573-2494431,-1.125870057979962
chr1:2499664-2500539,-1.2921562558216055
chr1:2523543-2524362,-1.284163857227282
chr1:2525952-2526828,0.4574364224284512
chr1:2540527-2541323,-1.6202058018135146
chr1:2545855-2546678,12.027494860621829
chr1:2546807-2547532,1.644962806549144
chr1:2548443-2549276,0.3718958098574455
chr1:2555541-2556090,5.651305976360491
chr1:2556202-2556827,-1.1046456480134048
chr1:2561710-2562552,-0.07097940979625184
chr1:2570073-2570956,7.233033592181915
chr1:2578001-2578820,-0.8432301656336652
chr1:2583790-2584531,-0.1907141414126848
chr1:2585127-2585862,-0.6246045838635278
chr1:2586227-2587083,-0.6583077670311042
chr1:2628034-2628897,-1.2181461941971792
chr1:2642749-2643539,0.33673482441659247
chr1:2653811-2654821,8.177004049505111
chr1:2655549-2656468,-0.05358989633637854
chr1:2683696-2684577,-13.028681462505496
chr1:2786358-2787232,-1.3855076638398043
chr1:2839972-2840875,-1.2965211946591888
chr1:2894329-2895225,2.1439145575235146
chr1:2926297-2927082,1.1077998522217112
chr1:2927215-2927974,1.8826685299733312
chr1:3032746-3033657,9.834772303207956
chr1:3174703-3175275,0.6400906632518849
chr1:3312935-3313810,0.6803787319331106
chr1:3316280-3317187,-0.13286622184499713
chr1:3452855-3453720,-1.322654346762983
chr1:3454322-3455158,4.200047040308651
chr1:3490969-3491872,-0.5302020805017902
chr1:3531002-3531861,0.5878820550136149
chr1:3564947-3565847,-0.9550777587364637
chr1:3588503-3589391,0.02332144039225135
chr1:3597235-3598096,9.155713326966222
chr1:3611158-3612041,-1.3071105609874973
chr1:3618723-3619601,2.302992118121696
chr1:3624449-3625356,0.9667886576603589
chr1:3649631-3650508,-1.4130323632343338
chr1:3665973-3666892,0.33889428448554093
chr1:3668621-3669504,0.4064159063056897
chr1:3677213-3678012,-0.1606295821607604
chr1:3695335-3696231,-0.5113452003839895
chr1:3724114-3725021,-1.0586693734508446
chr1:3746935-3747804,3.573696183609205
chr1:3772104-3772996,-0.054108162155726815
chr1:3775593-3776447,-0.9385005011291414
chr1:3793398-3794283,2.5356324097816993
chr1:3796073-3796967,12.136054856999788
chr1:3801128-3802036,-0.25919124317347525
chr1:3856850-3857769,13.349619997118284
chr1:3883212-3884128,-0.4821333273262653
chr1:3889648-3890356,3.5665631988409827
chr1:3890761-3891650,-0.34083923554012957
chr1:3900195-3901077,-0.30509907606036446
chr1:3910548-3911412,4.949196477041433
chr1:4007104-4008056,-1.2318377178875817
chr1:4027273-4028191,-1.5361640844394502
chr1:4044707-4045568,-0.8468136104802789
chr1:4122432-4123400,-9.561865251329762
chr1:4637998-4638910,1.2081015098872532
chr1:4652396-4653242,-0.977343052855188
chr1:4735932-4736823,-0.45280954955286384
chr1:4796210-4797057,1.79697584768475
chr1:5328917-5329826,-1.0427100688329178
chr1:5388777-5389679,-1.1749720906263392
chr1:5422904-5423812,1.238859060512901
chr1:5481617-5482505,-0.9336066124101428
chr1:5509563-5510460,30.943733949319576
chr1:5666868-5667730,-0.97359794032126
chr1:5667929-5668692,17.932681333866633
chr1:5950847-5951693,-0.5097942999591382
chr1:5975060-5975921,-1.0611192149849884
chr1:5980169-5981055,0.7472157143468594
chr1:5992062-5992897,-0.7017472487358412
chr1:5994440-5995315,1.920828234956302
chr1:6005075-6005978,-1.4400348507343474
chr1:6012697-6013610,-1.5820182223813384
chr1:6014454-6015308,-0.9447881486504841
chr1:6025833-6026717,-0.7859423262933989
chr1:6027954-6028834,-0.49685426889347944
chr1:6034148-6035050,-1.1439146960351887
chr1:6056218-6057054,3.101721206192569
chr1:6108725-6109549,-0.9244857805252552
chr1:6122801-6123804,-0.4041631571628475
chr1:6127459-6128368,4.253391544741582
chr1:6148340-6149216,0.06843249717170365
chr1:6199195-6200082,3.699935188848156
chr1:6204935-6205654,-0.9346583940616672
chr1:6205778-6206569,-1.5728591580711142
chr1:6208835-6209696,-0.3336492564097996
chr1:6235533-6236429,-0.3998141200301643
chr1:6244777-6245670,-1.255092957211646
chr1:6246466-6247346,20.221434113824852
chr1:6259697-6260598,-0.3812626343969959
chr1:6260884-6261616,5.855282085494749
chr1:6293776-6294493,0.806965407961788
chr1:6294622-6295356,-0.5009504891949312
chr1:6343164-6344167,0.2594835178779484
chr1:6348466-6349022,0.5753321828397705
chr1:6358530-6359287,-1.2450549864469216
chr1:6359503-6360335,-0.3646108672966967
chr1:6364827-6365729,-1.01983299089015
chr1:6373929-6374752,-0.44332900031201156
chr1:6393142-6394024,2.4962641227318203
chr1:6401411-6402300,0.14955328063927398
chr1:6404394-6405293,-0.8188451975111122
chr1:6419254-6420132,-1.7513001215488724
chr1:6420481-6421384,-1.8841664973622416
chr1:6423160-6424035,-0.6049843611264093
chr1:6424520-6425360,21.487885970403084
chr1:6437772-6438675,-0.8103866546189951
chr1:6440078-6440994,-0.41873801426847496
chr1:6454755-6455667,-0.41902806317818975
chr1:6460071-6460917,0.3090721639346809
chr1:6465688-6466473,-0.08997188451364262
chr1:6475238-6476143,-0.404271553440856
chr1:6486214-6487112,-1.394156608576923
chr1:6489812-6490442,-1.3730364839511915
chr1:6490559-6491033,-0.694589681118478
chr1:6497089-6498025,0.5845396217563478
chr1:6545214-6546133,-1.4510734111261319
chr1:6554065-6554943,-1.033974665512025
chr1:6579515-6580402,0.5653535350073753
chr1:6581706-6582559,0.6485043374407489
chr1:6590936-6591844,-0.9171881957025537
chr1:6599423-6600229,1.7427531015921915
chr1:6600788-6601695,-1.007945564960185
chr1:6602561-6603402,-0.6118714574730443
chr1:6603559-6604192,-1.121858514880295
chr1:6613107-6613972,-0.6894067606105978
chr1:6614633-6615327,-1.1779852773294694
chr1:6624769-6625640,-1.148167661700777
chr1:6634300-6635186,-1.038071900755026
chr1:6646195-6647046,-1.2980269738399726
chr1:6701446-6702345,-1.1580335793782588
chr1:6719757-6720641,-0.9360115544601961
chr1:6727199-6728091,-1.0626720995270205
chr1:6743263-6744125,2.897736862082925
chr1:6744877-6745776,-0.2996691344633494
chr1:6751432-6752374,2.00326291298408
chr1:6753206-6754030,1.6121477590804119
chr1:6770773-6771630,-1.0330547916955302
chr1:6784780-6785579,1.0359328675334165
chr1:6800550-6801291,-0.36108536291048576
chr1:6962208-6962980,-0.6323314178076781
chr1:7667256-7668154,3.404181692438798
chr1:7669214-7670113,-1.327176012753959
chr1:7680064-7680947,3.669652622487408
chr1:7704185-7705075,1.8489677328112901
chr1:7726360-7727066,0.22659679798816887
chr1:7728649-7729409,0.4888947019118872
chr1:7752580-7753465,-1.3174780354310969
chr1:7770838-7771740,0.39655582093161007
chr1:7781585-7782401,0.4874987612396216
chr1:7783629-7784542,-0.07415633972936583
chr1:7826917-7827829,1.5562803070791345
chr1:7856029-7856988,-0.28680278695167627
chr1:7902474-7903348,0.22247034610837937
chr1:7915575-7916446,-0.2891734371668025
chr1:7929431-7930225,-0.4795662866858052
chr1:7930727-7931593,-1.45358324494714
chr1:7942127-7943039,0.35641527857379174
chr1:7948784-7949624,-1.3447394901011196
chr1:7953748-7954677,0.18381380509163364
chr1:7961142-7962047,-1.8192914731149905
chr1:7974947-7975827,0.2911596402478796
chr1:7981939-7982879,-1.2556195796199012
chr1:7993763-7994531,4.924870407845255
chr1:8004724-8005648,1.7308197125129152
chr1:8014724-8015586,-1.130810753933394
chr1:8025896-8026798,31.44629684825907
chr1:8096617-8097167,-0.14789389357723778
chr1:8097273-8097846,-0.959282180318508
chr1:8104339-8105244,-0.627794707133808
chr1:8106532-8107440,1.5764421341208716
chr1:8113169-8113940,0.8167459660029082
chr1:8120847-8121664,0.077861294778357
chr1:8126860-8127782,-0.1782964957237804
chr1:8141285-8142216,0.7393267508946717
chr1:8145478-8146386,-0.3978929858246104
chr1:8149441-8150320,-1.3571994818051385
chr1:8152572-8153326,1.986752779917828
chr1:8167012-8167873,4.049833613267321
chr1:8169456-8170369,-0.8029428474890513
chr1:8182192-8183097,-0.7622365256482954
chr1:8204106-8204931,-0.22608676238613132
chr1:8211449-8212320,-0.9512094194662678
chr1:8216968-8217863,0.2978692391032907
chr1:8218498-8219338,1.6131317795437647
chr1:8224606-8225536,1.6906285255896865
chr1:8238680-8239397,19.510053260781945
chr1:8267881-8268447,1.2385681537232562
chr1:8314061-8314973,-1.5321529915485659
chr1:8317749-8318591,1.0605421993344388
chr1:8348706-8349597,-0.11793487562528336
chr1:8351475-8352250,-1.559921580758739
chr1:8382668-8383578,-0.6238946459343064
chr1:8387762-8388643,4.9808815411442176
chr1:8395185-8396095,19.248699059587626
chr1:8397063-8397831,-0.6713865136657174
chr1:8407478-8408386,4.419088276189871
chr1:8408965-8409808,0.8485925836059421
chr1:8423369-8424156,-1.384040591437085
chr1:8424303-8425014,-0.06741130305796816
chr1:8427315-8428177,-1.4372361389765167
chr1:8430688-8431510,-1.105370437953712
chr1:8438659-8439548,0.5256458233088404
chr1:8443401-8444355,0.8122770746482585
chr1:8448652-8449577,-0.7740402316336599
chr1:8457590-8458426,-0.45356686431104026
chr1:8463041-8463796,-1.138024103049096
chr1:8472376-8473256,-0.539686725672579
chr1:8473586-8474225,5.5923289710676
chr1:8475801-8476693,0.08612724301525522
chr1:8496058-8496960,-0.735581822392983
chr1:8497254-8498123,-0.2873401710838911
chr1:8509872-8510788,-0.35660316150326965
chr1:8516555-8517427,0.2824964307669555
chr1:8517640-8518528,0.5711639592820588
chr1:8523365-8524206,-1.567117768807855
chr1:8525559-8526421,0.5995619257956885
chr1:8532887-8533752,-1.367602780676698
chr1:8560780-8561676,-1.2018761638767943
chr1:8623417-8624310,-0.4539346755430777
chr1:8625208-8626146,15.76914915361763
chr1:8629434-8630305,0.2795475850512627
chr1:8643301-8644176,0.5501385083685334
chr1:8646225-8647099,-0.9178412072215253
chr1:8650870-8651673,0.057891552278553235
chr1:8660197-8661107,-0.5184861136651174
chr1:8663782-8664677,2.005762351728519
chr1:8700985-8701909,-1.283893639780607
chr1:8702926-8703842,2.532976209417528
chr1:8712448-8713347,-0.7940229801921631
chr1:8726227-8727159,-0.8749547816553259
chr1:8817326-8818233,0.3670033625794063
chr1:8829242-8830134,1.8374140946039597
chr1:8848637-8849522,1.1370044729257296
chr1:8859128-8860021,-1.096652447044868
chr1:8862286-8863146,-1.4055860026192648
chr1:8870953-8871770,-0.40301547381603137
chr1:8873341-8874221,0.7925575572321057
chr1:8878449-8879296,2.518029060038343
chr1:8889678-8890542,0.009766825931017142
chr1:8891528-8892481,1.4563229010928087
chr1:8899612-8900501,0.0824108401482524
chr1:8908056-8908954,-0.4152004163506344
chr1:8917856-8918738,0.8726628448987347
chr1:8938160-8939018,-1.5527223367131522
chr1:8946262-8947131,6.948779664335273
chr1:8962573-8963460,4.5882278706872555
chr1:8970753-8971666,-0.12084729471120642
chr1:8986478-8987241,2.677716919270177
chr1:8987754-8988640,-1.1785377710733738
chr1:9004816-9005666,0.43321700236170996
chr1:9007492-9008538,0.5627749371552091
chr1:9009651-9010411,-1.0728681045436979
chr1:9010926-9011676,-0.2905477132396458
chr1:9066905-9067815,1.1764375097762862
chr1:9069290-9070195,-0.2770389308742852
chr1:9074694-9075565,0.6733522572526683
chr1:9076046-9076844,-1.0776225101586696
chr1:9077893-9078481,-0.2312055786793087
chr1:9078600-9079459,-0.2462478134993124
chr1:9082967-9083856,3.1628995722289908
chr1:9093521-9094388,27.108793573043886
chr1:9101275-9102169,-0.561513141452044
chr1:9110513-9111408,-0.8902818246062854
chr1:9121616-9122546,-0.9243716016040208
chr1:9128856-9129778,4.029783041010525
chr1:9135037-9136021,0.05986887433274994
chr1:9141995-9142865,-0.11605115541442879
chr1:9143229-9143980,1.709242482954673
chr1:9163661-9164566,0.603651961480153
chr1:9173881-9174793,0.07154868235848699
chr1:9180966-9181806,-0.7662386628120519
chr1:9196173-9197022,-0.24822706034313333
chr1:9200319-9201223,1.3891794761408556
chr1:9203469-9204240,0.444638785901042
chr1:9232941-9233588,2.2561732827214223
chr1:9234346-9235256,-0.6838890091083835
chr1:9239470-9240366,-1.319113346424112
chr1:9266812-9267722,-0.35167764058230794
chr1:9275271-9276165,-0.7323573735533558
chr1:9283845-9284710,-1.5906956601967468
chr1:9288736-9289618,1.2054927011752334
chr1:9292513-9293302,29.05122883494253
chr1:9293441-9293946,-0.8266481602509744
chr1:9332535-9333450,-1.0348905510306874
chr1:9340583-9341453,0.8593093293226142
chr1:9400143-9400969,-1.4726679748237688
chr1:9410727-9411591,-0.9059286513683833
chr1:9413027-9413976,-1.214546255955541
chr1:9416292-9417170,2.9140392999270044
chr1:9417383-9418219,-1.252125376354941
chr1:9426051-9426938,-1.5565197307423004
chr1:9428538-9429448,7.095422781804328
chr1:9455548-9456424,0.24749664822223863
chr1:9490748-9491621,0.06765871024661414
chr1:9494948-9495838,-1.135521630971825
chr1:9522216-9523108,-0.2888675090580024
chr1:9526008-9526793,1.2805586995652039
chr1:9528901-9529803,0.45414291366970905
chr1:9539004-9539831,-0.8140904923992333
chr1:9559478-9560317,97.69505238327953
chr1:9561165-9562070,-0.8875884084869076
chr1:9588286-9589144,0.1662808033561391
chr1:9593208-9594098,0.43219822729908997
chr1:9615298-9616203,-1.5709975482525627
chr1:9626782-9627664,-0.05297847305052657
chr1:9629383-9630174,-0.8375248979512735
chr1:9643445-9644245,0.3537590756464873
chr1:9644497-9645337,1.1575137384161391
chr1:9651440-9651989,-1.4994353115421728
chr1:9652120-9652883,3.0048144444362133
chr1:9654157-9654909,0.5138310400430365
chr1:9655163-9655941,-1.3401572221361542
chr1:9657671-9658468,-0.8699669861187603
chr1:9676506-9677408,-0.9792402619394205
chr1:9687147-9688048,2.0021155588919686
chr1:9689047-9689946,25.698269233935516
chr1:9704431-9705284,0.010451711740904302
chr1:9717321-9718206,-0.5552991308258992
chr1:9721476-9722354,0.7052020665929146
chr1:9724711-9725585,0.20245891153743611
chr1:9728381-9729315,-0.022974851254159233
chr1:9730285-9731185,0.35342851880562226
chr1:9784255-9785119,1.9423099290945318
chr1:9787414-9788286,-0.8251740262474472
chr1:9799985-9800867,-1.1578697412261663
chr1:9823603-9824518,-0.7935342636190577
chr1:9825317-9826160,-0.7682960388891328
chr1:9849982-9850810,-1.5251269088333488
chr1:9867188-9868088,-1.2336239575803785
chr1:9874620-9875510,-0.03892636238576293
chr1:9881951-9882799,-0.8680610202294813
chr1:9892951-9893753,0.2145298904842026
chr1:9900140-9901044,0.6622280412352596
chr1:9909994-9910911,-0.7269017243150676
chr1:9942938-9943832,1.2850570373679295
chr1:9950213-9950918,2.692146507153853
chr1:9960897-9961773,3.6241286610261514
chr1:9990781-9991657,0.1867674696924247
chr1:9996888-9997586,0.21190667782374523
chr1:10022463-10023355,10.768175174563329
chr1:10028788-10029712,1.0356150602742913
chr1:10032408-10033291,-1.1210133309046337
chr1:10055605-10056457,3.492848638378344
chr1:10074108-10074993,0.6717086032265033
chr1:10147847-10148757,0.4349830799071161
chr1:10186749-10187619,-0.5400505387829719
chr1:10189320-10190220,-0.6197068813199319
chr1:10208300-10209117,-0.15208167964725666
chr1:10210003-10210905,1.859010143730157
chr1:10251569-10252440,0.2897005497663676
chr1:10307665-10308580,-0.849213376377498
chr1:10377118-10377928,1.4099897467653393
chr1:10378255-10379098,1.1807035950341442
chr1:10379921-10380791,0.9603700997284543
chr1:10387865-10388779,-0.6216596250835253
chr1:10398484-10399382,0.4258560484385018
chr1:10400419-10401183,-0.18002070684956295
chr1:10414941-10415863,1.5353817307812248
chr1:10427787-10428681,-1.2038947784884877
chr1:10430092-10431035,2.306565362071215
chr1:10472103-10472978,22.17180333952156
chr1:10474556-10475422,1.9229135106298172
chr1:10484274-10485158,0.9763474469082778
chr1:10494717-10495514,9.214252922468862
chr1:10497016-10497775,-1.1707623067324926
chr1:10507135-10508037,-1.25834623602229
chr1:10510671-10511562,8.419781444232331
chr1:10524937-10525853,1.3981658554688252
chr1:10544034-10544912,-0.42276193622919184
chr1:10638330-10639241,0.9224132823885096
chr1:10692058-10692867,-0.6196544894440752
chr1:10694318-10695216,-0.7553027274870541
chr1:10716193-10717103,-0.5917309588551996
chr1:10755660-10756568,4.243855287586821
chr1:10866820-10867711,2.108289768306708
chr1:10903426-10904254,-1.143837805531365
chr1:10904513-10905423,1.5879314046272381
chr1:10909683-10910556,-0.6072250743424799
chr1:10917774-10918629,-0.25759194876320995
chr1:10931817-10932698,-1.4639952821325652
chr1:10937039-10937969,-1.5997090069918463
chr1:10939958-10940754,-1.783146677369037
chr1:10941733-10942615,-0.5026442344179095
chr1:10960730-10961632,-1.0057174431198723
chr1:10965383-10966052,-0.5546113458508275
chr1:11012110-11012913,-0.6129350858459508
chr1:11031572-11032560,9.708198851706944
chr1:11037372-11038261,-1.1943852060506537
chr1:11051622-11052486,-0.29613637220464534
chr1:11059664-11060563,1.2786566157634236
chr1:11089912-11090996,13.009938338121302
chr1:11099385-11100253,-1.2199930716072487
chr1:11241480-11242352,-0.2914946129441849
chr1:11262222-11263118,0.5953252346028951
chr1:11272734-11273614,3.252819922134366
chr1:11280692-11281603,-1.510389553439149
chr1:11319825-11320711,-1.4857718601814747
chr1:11335176-11336090,-1.0927458339267615
chr1:11337207-11338092,1.5665376244808065
chr1:11383474-11384286,7.084238194224158
chr1:11407097-11408004,-0.9588225873254166
chr1:11456793-11457706,-0.4591875135523415
chr1:11478524-11479410,-0.9841479283203448
chr1:11480003-11480721,-0.17320731169244713
chr1:11501202-11502131,8.235782067596562
chr1:11642131-11643047,-1.6471432261201382
chr1:11645476-11646348,0.017224825330607308
chr1:11650107-11651008,0.44273970958812
chr1:11654395-11655303,-1.0911255916200338
chr1:11663936-11664732,-1.3743125006827621
chr1:11680789-11681703,-0.8295056910000533
chr1:11692721-11693651,-0.591669831421898
chr1:11710940-11711767,-0.5456199651861309
chr1:11719209-11720076,-0.13792304600344182
chr1:11725293-11726184,0.29905987708500803
chr1:11730027-11730842,0.3103599985832757
chr1:11731485-11732359,0.23501409024771916
chr1:11735696-11736485,-0.3392058738791962
chr1:11736636-11737415,0.9232273532199256
chr1:11740533-11741407,-0.9981840755911061
chr1:11748874-11749729,1.3264043280230646
chr1:11761680-11762568,-1.2028066950486787
chr1:11784838-11785684,-1.0967703274590428
chr1:11790599-11791515,1.1317646719757948
chr1:11803148-11803999,1.4609266395484664
chr1:11805682-11806584,4.8732881869979865
chr1:11812725-11813548,-0.0500495960641826
chr1:11814652-11815553,-0.052504882007834486
chr1:11838366-11839217,-1.061238240588214
chr1:11842298-11843120,0.45299326918022037
chr1:11843649-11844367,-0.47542971368364206
chr1:11850978-11851863,0.5143143147878596
chr1:11858994-11859869,4.067046929319043
chr1:11893662-11894519,-0.9477559001048914
chr1:11905336-11906241,0.30439314104057774
chr1:11907673-11908530,-0.9668432485684924
chr1:11909435-11910318,-1.0437066255363607
chr1:11926009-11926904,-0.9677757234295333
chr1:11934199-11935114,1.6706856680500164
chr1:11952406-11953173,-1.1381199201006282
chr1:11960626-11961586,4.651797282114345
chr1:11979840-11980758,-0.565271665097707
chr1:11981833-11982659,0.7321951518396279
chr1:11985620-11986464,1.9358504306838467
chr1:12018937-12019836,3.431387547209505
chr1:12040191-12041005,-0.7305054754550755
chr1:12047088-12048012,-0.782347941334439
chr1:12063052-12063782,1.0549368230507838
chr1:12078438-12079136,2.4781631739282544
chr1:12079266-12079953,0.03366258513483543
chr1:12087472-12088324,-1.1190644784468142
chr1:12088536-12089301,-1.2541146004615569
chr1:12118335-12119240,-0.635259092304252
chr1:12120992-12121859,0.4665235488218813
chr1:12124606-12125444,1.0688545330727366
chr1:12132740-12133637,-0.9953092444604204
chr1:12140642-12141549,-0.9995294068643801
chr1:12143418-12144163,0.1394756354134821
chr1:12150292-12151180,-0.8251375041243642
chr1:12151761-12152566,-1.417033657958689
chr1:12153014-12153898,-0.15072808714494426
chr1:12157579-12158420,1.6998131720910525
chr1:12161541-12162451,-0.4597591355769657
chr1:12166618-12167450,5.482850353190912
chr1:12173430-12174316,0.29227448467524375
chr1:12177677-12178517,2.8701863064967044
chr1:12178890-12179754,-1.1428735166045079
chr1:12180219-12180971,0.8584786524983258
chr1:12183943-12184860,0.3485450424675738
chr1:12196401-12197280,-0.3680409981343583
